Index,Angle,Porosity,Surface_Area,Permeability_X
5393,270,32.28912354,2163,8.414664
5394,280,30.8303833,2192,9.047116
5395,290,30.63049316,2179,12.293026
5396,300,32.40356445,2292,15.106756
5397,310,34.25750732,2303,14.801042
5398,320,36.88964844,2424,13.802538
5399,330,37.28485107,2526,12.9372835
5400,340,37.95928955,2458,12.536634
5401,350,36.38763428,2202,8.150621
5402,360,32.18383789,2167,8.418213
5403,0,33.39385986,2075,8.239231
5404,10,31.91833496,2102,7.3848104
5405,20,31.76574707,2090,7.637742
5406,30,33.5647583,2196,7.8190002
5407,40,35.26763916,2257,7.9154177
5408,50,37.62054443,2341,9.9728775
5409,60,38.07373047,2433,10.150202
5410,70,38.69934082,2365,10.544468
5411,80,37.3260498,2165,10.937456
5412,90,33.36029053,2073,8.2338
5413,100,31.83135986,2091,8.700619
5414,110,31.73217773,2088,12.2741
5415,120,33.55102539,2196,15.733263
5416,130,35.30578613,2254,15.196445
5417,140,37.62054443,2343,14.067124
5418,150,38.05084229,2436,12.486778
5419,160,38.66577148,2353,12.025996
5420,170,37.31384277,2167,8.117187
5421,180,33.46557617,2069,8.429233
5422,190,31.94885254,2087,7.435021
5423,200,31.80847168,2084,7.6755915
5424,210,33.60137939,2198,7.8902183
5425,220,35.35308838,2257,8.032168
5426,230,37.62054443,2339,9.983791
5427,240,38.10882568,2438,10.393295
5428,250,38.80157471,2350,10.943243
5429,260,37.48321533,2153,10.913101
5430,270,33.49914551,2071,8.698858
5431,280,32.03735352,2098,9.386143
5432,290,31.84356689,2085,12.863955
5433,300,33.61663818,2198,16.031754
5434,310,35.31341553,2260,15.460888
5435,320,37.61901855,2337,14.344662
5436,330,38.13323975,2433,12.693605
5437,340,38.83209229,2362,12.144864
5438,350,37.49694824,2151,7.9051795
5439,360,33.39385986,2075,8.239231
5440,0,28.51104736,2372,2.2121193
5441,10,26.65863037,2275,2.1447988
5442,20,26.05743408,2251,2.3000448
5443,30,26.98364258,2289,2.138278
5444,40,30.01708984,2317,3.7171311
5445,50,33.37097168,2314,9.022971
5446,60,33.60137939,2455,9.132562
5447,70,32.98339844,2474,9.300391
5448,80,31.3369751,2455,8.540792
5449,90,28.52783203,2373,9.56345
5450,100,26.65710449,2280,9.587543
5451,110,26.07269287,2266,9.653899
5452,120,27.02026367,2297,9.5881195
5453,130,30.06286621,2317,8.750745
5454,140,33.31604004,2313,8.072721
5455,150,33.51593018,2454,6.021998
5456,160,33.04901123,2478,4.184744
5457,170,31.42852783,2453,4.397783
5458,180,28.65142822,2373,1.930306
5459,190,26.75170898,2278,1.8571236
5460,200,26.15661621,2265,2.010351
5461,210,27.0980835,2297,1.8540349
5462,220,30.12084961,2319,3.4296973
5463,230,33.3770752,2314,9.142752
5464,240,33.55255127,2455,9.228622
5465,250,33.12072754,2481,9.402837
5466,260,31.4163208,2450,8.63959
5467,270,28.63464355,2372,9.80445
5468,280,26.75170898,2273,9.855368
5469,290,26.1428833,2250,9.957099
5470,300,27.0614624,2289,9.875701
5471,310,30.07507324,2319,9.014847
5472,320,33.43048096,2315,8.39354
5473,330,33.63800049,2456,6.4098287
5474,340,33.0581665,2478,3.9930627
5475,350,31.32019043,2451,4.2618656
5476,360,28.51104736,2372,2.2121193
5477,0,32.37762451,2096,5.512618
5478,10,30.35888672,2093,9.060717
5479,20,29.81414795,2085,14.791102
5480,30,30.54656982,2102,17.005013
5481,40,33.36334229,2113,14.126463
5482,50,36.55700684,2100,13.4298935
5483,60,36.87133789,2173,10.078976
5484,70,37.34283447,2141,9.325562
5485,80,35.98632813,2126,8.595164
5486,90,32.30438232,2101,9.339108
5487,100,30.30548096,2096,9.33954
5488,110,29.76837158,2089,9.346863
5489,120,30.51452637,2105,9.413832
5490,130,33.36181641,2112,8.439871
5491,140,36.48376465,2102,7.6561527
5492,150,36.73553467,2177,4.6443005
5493,160,37.33825684,2146,2.3454924
5494,170,36.05651855,2126,3.42321
5495,180,32.42797852,2101,5.405324
5496,190,30.40008545,2094,8.229817
5497,200,29.85229492,2088,12.838871
5498,210,30.59234619,2105,15.984676
5499,220,33.4197998,2114,13.184713
5500,230,36.54632568,2103,13.124603
5501,240,36.77215576,2179,10.308139
5502,250,37.4206543,2148,9.716337
5503,260,36.12365723,2122,8.842944
5504,270,32.5012207,2096,9.672895
5505,280,30.45196533,2091,9.720452
5506,290,29.89807129,2084,9.731304
5507,300,30.62438965,2102,9.791527
5508,310,33.42132568,2115,8.829202
5509,320,36.61804199,2101,8.011291
5510,330,36.90795898,2175,5.0590715
5511,340,37.42828369,2143,1.5567213
5512,350,36.05499268,2122,3.0017958
5513,360,32.37762451,2096,5.512618
5514,0,33.48999023,2044,20.438581
5515,10,31.26525879,2022,23.123993
5516,20,30.6640625,1995,24.525604
5517,30,31.55517578,2035,23.841423
5518,40,34.60693359,2065,20.893513
5519,50,37.97912598,2062,20.016548
5520,60,38.05847168,2180,16.591343
5521,70,37.96081543,2167,13.858216
5522,80,37.13684082,2157,8.35235
5523,90,33.45031738,2049,9.077382
5524,100,31.26373291,2027,9.099547
5525,110,30.67626953,2010,9.1203985
5526,120,31.56433105,2043,9.133934
5527,130,34.63134766,2065,8.370097
5528,140,37.92419434,2061,7.851189
5529,150,37.93792725,2182,7.0221963
5530,160,37.93640137,2167,13.679778
5531,170,37.14752197,2163,17.622923
5532,180,33.57391357,2049,20.19561
5533,190,31.3583374,2025,22.87769
5534,200,30.76019287,2009,24.206568
5535,210,31.64215088,2043,23.606953
5536,220,34.68933105,2067,20.709301
5537,230,37.98675537,2062,19.907103
5538,240,37.94250488,2182,16.475721
5539,250,37.97454834,2171,14.114864
5540,260,37.1963501,2159,8.606514
5541,270,33.61358643,2044,9.433026
5542,280,31.3583374,2020,9.507635
5543,290,30.74798584,1994,9.510814
5544,300,31.63299561,2035,9.522323
5545,310,34.66491699,2067,8.719334
5546,320,38.04016113,2063,8.292469
5547,330,38.06304932,2180,7.412459
5548,340,38.00201416,2171,13.45152
5549,350,37.18414307,2153,17.55329
5550,360,33.48999023,2044,20.438581
5551,0,49.00512695,4277,5.223909
5552,10,49.0020752,4273,5.0626225
5553,20,47.10083008,4293,4.9597564
5554,30,47.02606201,4185,5.3697495
5555,40,47.47772217,4094,5.914927
5556,50,47.94769287,4121,5.9482784
5557,60,48.69384766,4202,5.42045
5558,70,48.91204834,4311,4.2552485
5559,80,48.7411499,4290,3.8651516
5560,90,48.97460938,4256,4.472101
5561,100,48.9440918,4258,4.7915716
5562,110,47.13134766,4298,4.582387
5563,120,46.97875977,4203,4.7176757
5564,130,47.40447998,4099,4.692357
5565,140,47.98736572,4109,4.8130417
5566,150,48.64959717,4193,4.9578056
5567,160,48.77929688,4307,4.582178
5568,170,48.65875244,4289,4.8087583
5569,180,48.94561768,4286,5.2575307
5570,190,48.90899658,4257,5.0776305
5571,200,47.13897705,4295,4.9133444
5572,210,46.98638916,4194,5.4110746
5573,220,47.28546143,4094,5.848429
5574,230,47.87445068,4104,5.925583
5575,240,48.45733643,4169,5.404613
5576,250,48.77471924,4305,4.329105
5577,260,48.6328125,4291,4.088527
5578,270,48.97613525,4307,4.5619316
5579,280,48.96697998,4272,4.891997
5580,290,47.11151123,4291,4.5574517
5581,300,47.03369141,4176,4.7300987
5582,310,47.36022949,4089,4.7849846
5583,320,47.8302002,4118,4.822201
5584,330,48.50158691,4178,4.9608912
5585,340,48.91967773,4307,4.5308986
5586,350,48.71673584,4293,4.8264246
5587,360,49.00512695,4277,5.223909
5588,0,51.77459717,3873,7.756986
5589,10,52.15606689,3824,7.6287417
5590,20,49.60632324,3930,7.2426753
5591,30,49.07684326,3932,7.8635015
5592,40,50.07019043,3837,8.352209
5593,50,50.61645508,3877,8.631662
5594,60,51.38397217,3982,8.251882
5595,70,52.17590332,4036,8.625113
5596,80,52.3147583,3880,7.349127
5597,90,51.69067383,3873,6.8850684
5598,100,52.06451416,3815,6.0500603
5599,110,49.63684082,3934,5.313211
5600,120,49.02801514,3944,5.1601343
5601,130,49.98016357,3836,4.9938207
5602,140,50.68054199,3863,4.8603525
5603,150,51.37023926,3973,5.827127
5604,160,52.06298828,4031,6.340468
5605,170,52.25372314,3879,7.2211356
5606,180,51.6998291,3898,7.7117243
5607,190,52.03857422,3814,7.6222715
5608,200,49.63684082,3932,7.1814346
5609,210,48.99597168,3948,7.869845
5610,220,49.8626709,3831,8.287576
5611,230,50.55999756,3859,8.650537
5612,240,51.20697021,3942,8.243654
5613,250,52.09197998,4025,8.778081
5614,260,52.2277832,3895,7.397001
5615,270,51.78222656,3898,6.9937415
5616,280,52.12860107,3823,6.223949
5617,290,49.60632324,3929,5.3986616
5618,300,49.0447998,3936,5.3515277
5619,310,49.95422363,3832,5.2697845
5620,320,50.49285889,3875,4.9867644
5621,330,51.22070313,3951,5.973283
5622,340,52.21405029,4030,6.396865
5623,350,52.29034424,3897,7.307659
5624,360,51.77459717,3873,7.756986
5625,0,58.7600708,3373,13.301747
5626,10,58.56018066,3326,12.4904375
5627,20,57.51037598,3333,11.874481
5628,30,55.63659668,3386,11.808291
5629,40,56.3369751,3337,12.853622
5630,50,56.53076172,3401,13.129036
5631,60,57.18688965,3466,12.586113
5632,70,57.89489746,3481,13.725257
5633,80,58.56323242,3396,13.945323
5634,90,58.73413086,3371,15.25283
5635,100,58.52508545,3312,12.850147
5636,110,57.56225586,3347,12.687796
5637,120,55.60760498,3396,12.948129
5638,130,56.31256104,3336,12.310272
5639,140,56.63146973,3382,9.123711
5640,150,57.24334717,3460,10.396657
5641,160,57.86590576,3478,11.026869
5642,170,58.57543945,3385,12.527236
5643,180,58.76312256,3378,13.223756
5644,190,58.53118896,3300,12.509147
5645,200,57.59887695,3354,11.676436
5646,210,55.56793213,3400,11.653875
5647,220,56.17218018,3335,12.625749
5648,230,56.53381348,3375,13.075814
5649,240,57.04040527,3429,12.428823
5650,250,57.88421631,3474,13.809162
5651,260,58.53424072,3396,13.888603
5652,270,58.78753662,3380,15.193851
5653,280,58.56781006,3312,13.024511
5654,290,57.54699707,3340,12.616978
5655,300,55.59692383,3390,12.845115
5656,310,56.19659424,3336,12.365514
5657,320,56.43157959,3396,9.287512
5658,330,56.98394775,3435,10.503632
5659,340,57.91473389,3476,11.005819
5660,350,58.52661133,3410,12.40786
5661,360,58.7600708,3373,13.301747
5662,0,46.63543701,4062,4.741958
5663,10,48.26660156,4040,4.6186604
5664,20,47.64862061,3996,4.9022326
5665,30,47.21832275,4106,4.9571757
5666,40,48.65112305,4133,5.0840864
5667,50,47.85614014,4074,4.7619543
5668,60,47.6272583,4027,4.8623977
5669,70,48.29559326,4137,5.895971
5670,80,46.9619751,3999,5.5766954
5671,90,46.56066895,4083,5.8204327
5672,100,48.2131958,4041,5.444232
5673,110,47.66998291,3993,4.278312
5674,120,47.24273682,4112,4.3285313
5675,130,48.65112305,4134,4.724097
5676,140,47.81188965,4077,4.901701
5677,150,47.60284424,4043,5.075236
5678,160,48.32000732,4142,4.915988
5679,170,47.0703125,4034,4.786579
5680,180,46.62017822,4087,4.674716
5681,190,48.25592041,4040,4.452075
5682,200,47.74169922,4000,4.7366853
5683,210,47.28240967,4104,4.7739854
5684,220,48.61450195,4134,4.872543
5685,230,47.85919189,4075,4.5767407
5686,240,47.61657715,4049,4.631496
5687,250,48.3505249,4144,5.7739778
5688,260,47.16186523,4027,5.4732203
5689,270,46.69647217,4066,5.67496
5690,280,48.30169678,4038,5.3082128
5691,290,47.71728516,4003,4.167053
5692,300,47.25799561,4098,4.235637
5693,310,48.61450195,4134,4.7443852
5694,320,47.90496826,4072,5.02273
5695,330,47.64099121,4031,5.0875983
5696,340,48.3291626,4139,4.856133
5697,350,47.05047607,3993,4.7936807
5698,360,46.63543701,4062,4.741958
5699,0,54.08325195,3774,7.9942446
5700,10,54.737854,3672,7.3268466
5701,20,53.45153809,3672,7.244957
5702,30,53.06091309,3745,7.5868993
5703,40,54.59289551,3759,7.9167185
5704,50,54.40216064,3702,7.5768876
5705,60,53.67431641,3737,7.5000324
5706,70,54.42504883,3865,7.4983096
5707,80,54.83093262,3740,6.707094
5708,90,54.01000977,3775,7.240357
5709,100,54.69818115,3668,7.681654
5710,110,53.41491699,3668,7.4039674
5711,120,53.02276611,3755,7.714478
5712,130,54.53033447,3762,7.7884893
5713,140,54.3548584,3703,8.12071
5714,150,53.64837646,3752,8.147119
5715,160,54.45404053,3860,7.7392507
5716,170,54.91027832,3759,8.231679
5717,180,53.99169922,3775,8.055378
5718,190,54.65240479,3679,7.376223
5719,200,53.45153809,3655,7.4141955
5720,210,53.02581787,3752,7.682243
5721,220,54.50744629,3761,7.9807396
5722,230,54.39147949,3700,7.658394
5723,240,53.59954834,3756,7.424146
5724,250,54.45098877,3860,7.498057
5725,260,55.01098633,3748,6.6255994
5726,270,54.06646729,3774,7.149285
5727,280,54.69055176,3682,7.6426244
5728,290,53.48815918,3659,7.194057
5729,300,53.06396484,3742,7.529368
5730,310,54.5715332,3758,7.6872716
5731,320,54.4418335,3699,8.022425
5732,330,53.62548828,3739,7.9998736
5733,340,54.42504883,3865,7.645188
5734,350,54.92858887,3729,8.14637
5735,360,54.08325195,3774,7.9942446
5736,0,59.13238525,3288,15.556795
5737,10,59.7946167,3203,16.463112
5738,20,58.25195313,3230,17.608908
5739,30,58.45947266,3239,17.184288
5740,40,60.16998291,3197,17.793749
5741,50,59.43756104,3225,15.593604
5742,60,58.8684082,3257,14.104796
5743,70,60.20202637,3324,14.960623
5744,80,59.99755859,3211,13.217191
5745,90,59.03625488,3293,13.862037
5746,100,59.75036621,3201,13.39901
5747,110,58.22143555,3222,13.057898
5748,120,58.44268799,3242,13.242325
5749,130,60.10742188,3201,14.030628
5750,140,59.4329834,3222,13.932677
5751,150,58.85620117,3268,13.443004
5752,160,60.21270752,3325,12.651023
5753,170,60.02960205,3248,14.389012
5754,180,58.97369385,3295,15.404511
5755,190,59.69696045,3212,16.416214
5756,200,58.21533203,3216,17.5496
5757,210,58.41827393,3241,17.12573
5758,220,60.07232666,3204,17.67326
5759,230,59.44213867,3225,15.589739
5760,240,58.78601074,3280,13.544863
5761,250,60.19134521,3313,14.775053
5762,260,60.13336182,3235,12.923509
5763,270,59.0713501,3290,13.626102
5764,280,59.73815918,3213,13.214839
5765,290,58.24584961,3224,12.754464
5766,300,58.43505859,3238,13.0114155
5767,310,60.13793945,3200,13.873848
5768,320,59.44824219,3228,13.807689
5769,330,58.79821777,3267,13.3045225
5770,340,60.18676758,3310,12.59885
5771,350,60.09979248,3198,14.379244
5772,360,59.13238525,3288,15.556795
5773,0,50.34790039,4018,8.527275
5774,10,50.53253174,3932,7.939369
5775,20,49.88555908,3939,7.825513
5776,30,51.15966797,3965,7.520517
5777,40,53.24554443,3933,7.044879
5778,50,52.01416016,3989,6.4747047
5779,60,50.05340576,3977,6.484015
5780,70,50.12664795,4009,6.682271
5781,80,50.85601807,4055,5.864063
5782,90,50.28686523,4019,5.067705
5783,100,50.56915283,3929,4.95308
5784,110,49.92218018,3924,5.92041
5785,120,51.18408203,3996,5.769995
5786,130,53.27301025,3936,6.0966835
5787,140,51.96075439,3992,6.4246974
5788,150,50.07324219,3976,6.5770555
5789,160,50.04730225,4013,6.3733826
5790,170,50.74157715,4065,7.177253
5791,180,50.30975342,4048,8.544194
5792,190,50.69885254,3926,8.008395
5793,200,50.03051758,3935,7.8471975
5794,210,51.18560791,3998,7.464102
5795,220,53.31420898,3931,6.9806256
5796,230,51.99737549,3978,6.4898324
5797,240,50.13122559,3969,6.5130234
5798,250,50.07171631,3997,6.721
5799,260,50.72021484,4063,5.908915
5800,270,50.37231445,4046,5.1246696
5801,280,50.66375732,3929,4.9831576
5802,290,49.98931885,3949,5.6561456
5803,300,51.16271973,3967,5.5839357
5804,310,53.28674316,3928,5.9451942
5805,320,52.04772949,3975,6.405678
5806,330,50.11138916,3970,6.4659257
5807,340,50.15411377,3991,6.388733
5808,350,50.831604,4053,6.97155
5809,360,50.34790039,4018,8.527275
5810,0,55.2154541,3216,14.795891
5811,10,55.29785156,3213,13.153678
5812,20,54.96520996,3256,12.783533
5813,30,56.07452393,3308,12.342205
5814,40,57.8338623,3292,10.396652
5815,50,56.60552979,3343,10.680856
5816,60,55.09338379,3279,10.955431
5817,70,54.57763672,3337,11.840705
5818,80,55.2154541,3313,11.8733
5819,90,55.09490967,3221,12.190635
5820,100,55.29785156,3211,13.334207
5821,110,54.98199463,3241,14.474475
5822,120,56.09588623,3339,14.929095
5823,130,57.89489746,3289,12.211674
5824,140,56.61315918,3346,11.662247
5825,150,55.1361084,3267,11.639549
5826,160,54.50744629,3333,10.436941
5827,170,55.1361084,3314,13.324667
5828,180,55.19714355,3225,14.7277155
5829,190,55.418396,3207,13.089876
5830,200,55.05981445,3252,12.609132
5831,210,56.15692139,3336,12.046343
5832,220,57.94219971,3283,10.336038
5833,230,56.65893555,3329,10.798822
5834,240,55.16357422,3262,10.989859
5835,250,54.5211792,3325,11.951739
5836,260,55.19561768,3306,11.987213
5837,270,55.31921387,3219,12.254707
5838,280,55.41992188,3209,13.462165
5839,290,55.03997803,3266,14.423756
5840,300,56.13708496,3305,15.053234
5841,310,57.88116455,3286,12.182556
5842,320,56.64978027,3326,11.889767
5843,330,55.12084961,3274,11.765813
5844,340,54.59442139,3329,10.817401
5845,350,55.2734375,3305,13.2241
5846,360,55.2154541,3216,14.795891
5847,0,50.52032471,3008,15.096275
5848,10,51.33972168,2922,13.976424
5849,20,52.55584717,2924,14.042188
5850,30,54.25567627,3038,13.042692
5851,40,57.11669922,3032,13.859392
5852,50,56.45446777,3153,14.011965
5853,60,54.91333008,3052,11.988349
5854,70,52.86560059,2994,10.663971
5855,80,51.45111084,2989,11.154021
5856,90,50.45013428,3003,11.303297
5857,100,51.25427246,2918,15.551055
5858,110,52.52990723,2906,21.697609
5859,120,54.25415039,3047,21.70837
5860,130,57.13195801,3027,20.225739
5861,140,56.41326904,3150,17.646702
5862,150,54.86602783,3044,18.226294
5863,160,52.71148682,2987,17.613434
5864,170,51.31225586,2988,15.98065
5865,180,50.41809082,3009,15.269919
5866,190,51.33056641,2930,14.074277
5867,200,52.61077881,2917,14.238664
5868,210,54.31518555,3044,13.109154
5869,220,57.18231201,3022,13.993204
5870,230,56.42700195,3147,13.975074
5871,240,54.85687256,3037,12.088206
5872,250,52.62908936,2978,10.885095
5873,260,51.34887695,2982,11.403002
5874,270,50.48980713,3013,11.578896
5875,280,51.41601563,2934,15.866566
5876,290,52.63061523,2934,21.108341
5877,300,54.3182373,3035,21.856796
5878,310,57.1685791,3027,20.05264
5879,320,56.4666748,3150,17.65752
5880,330,54.9041748,3045,18.112606
5881,340,52.78778076,2985,17.65458
5882,350,51.48773193,2983,16.15817
5883,360,50.52032471,3008,15.096275
5884,0,35.11810303,2878,4.771352
5885,10,34.56878662,2916,4.3692
5886,20,33.13751221,2898,2.1414957
5887,30,33.03070068,2924,2.2718284
5888,40,35.18066406,2969,2.9777792
5889,50,37.85400391,2942,4.149476
5890,60,37.26806641,3002,4.460266
5891,70,38.63372803,2995,5.3343735
5892,80,37.50762939,2886,5.5346913
5893,90,35.03265381,2879,5.1295066
5894,100,34.55047607,2912,5.366115
5895,110,33.16040039,2899,5.101069
5896,120,33.05358887,2925,4.9831266
5897,130,35.22338867,2964,4.735292
5898,140,37.87841797,2939,4.069382
5899,150,37.27874756,2999,3.9271264
5900,160,38.60473633,2984,5.2620363
5901,170,37.49847412,2883,4.5282545
5902,180,35.01739502,2880,4.8680143
5903,190,34.57489014,2913,4.5017815
5904,200,33.23669434,2898,1.8977396
5905,210,33.08563232,2931,2.04344
5906,220,35.28289795,2969,3.0351043
5907,230,37.91046143,2962,4.252483
5908,240,37.45880127,2998,4.4964676
5909,250,38.67034912,2983,5.3250318
5910,260,37.56256104,2880,5.37528
5911,270,35.10284424,2879,5.1533136
5912,280,34.59472656,2917,5.2344174
5913,290,33.21228027,2897,4.8635745
5914,300,33.06274414,2930,4.671183
5915,310,35.23864746,2974,4.4421616
5916,320,37.88452148,2965,3.8609767
5917,330,37.44659424,3003,3.5781958
5918,340,38.7008667,2994,5.1917534
5919,350,37.57476807,2883,4.391756
5920,360,35.11810303,2878,4.771352
5921,0,32.18383789,2167,8.418213
5922,10,30.71136475,2196,7.506622
5923,20,30.55267334,2184,7.7672677
5924,30,32.35168457,2290,7.91003
5925,40,34.17663574,2304,7.928741
5926,50,36.90338135,2425,9.70407
5927,60,37.25891113,2534,9.96944
5928,70,37.83111572,2460,10.134958
5929,80,36.21673584,2216,10.277796
5930,90,32.15026855,2165,8.009447
5931,100,30.62438965,2185,8.426052
5932,110,30.519104,2182,11.776821
5933,120,32.33795166,2290,14.88029
5934,130,34.21478271,2301,14.609886
5935,140,36.90338135,2427,13.570043
5936,150,37.19482422,2536,12.775303
5937,160,37.78533936,2449,12.446916
5938,170,36.23962402,2213,8.407628
5939,180,32.2555542,2161,8.607112
5940,190,30.74188232,2181,7.5744634
5941,200,30.59539795,2178,7.8124433
5942,210,32.38830566,2292,7.9856224
5943,220,34.29718018,2300,8.041635
5944,230,36.89117432,2426,9.708878
5945,240,37.21618652,2534,10.21119
5946,250,37.91503906,2447,10.51415
5947,260,36.40899658,2199,10.249943
5948,270,32.28912354,2163,8.414664
5949,280,30.8303833,2192,9.047116
5950,290,30.63049316,2179,12.293026
5951,300,32.40356445,2292,15.106756
5952,310,34.25750732,2303,14.801042
5953,320,36.88964844,2424,13.802538
5954,330,37.28027344,2532,12.934776
5955,340,37.95928955,2458,12.536634
5956,350,36.38763428,2202,8.150621
5957,360,32.18383789,2167,8.418213
5958,0,33.39385986,2075,8.239231
5959,10,31.91833496,2102,7.3848104
5960,20,31.76574707,2090,7.637742
5961,30,33.5647583,2196,7.8190002
5962,40,35.26763916,2257,7.9154177
5963,50,37.62054443,2341,9.9728775
5964,60,38.07373047,2433,10.150202
5965,70,38.69934082,2365,10.544468
5966,80,37.3260498,2165,10.937456
5967,90,33.36029053,2073,8.2338
5968,100,31.83135986,2091,8.700619
5969,110,31.73217773,2088,12.2741
5970,120,33.55102539,2196,15.733263
5971,130,35.30578613,2254,15.196445
5972,140,37.62054443,2343,14.067124
5973,150,38.05084229,2436,12.486778
5974,160,38.66577148,2353,12.025996
5975,170,37.31384277,2167,8.117187
5976,180,33.46557617,2069,8.429233
5977,190,31.94885254,2087,7.435021
5978,200,31.80847168,2084,7.6755915
5979,210,33.60137939,2198,7.8902183
5980,220,35.35308838,2257,8.032168
5981,230,37.62054443,2339,9.983791
5982,240,38.10882568,2438,10.393295
5983,250,38.80157471,2350,10.943243
5984,260,37.48321533,2153,10.913101
5985,270,33.49914551,2071,8.698858
5986,280,32.03735352,2098,9.386143
5987,290,31.84356689,2085,12.863955
5988,300,33.61663818,2198,16.031754
5989,310,35.31341553,2260,15.460888
5990,320,37.61901855,2337,14.344662
5991,330,38.13323975,2433,12.693605
5992,340,38.83209229,2362,12.144864
5993,350,37.49694824,2151,7.9051795
5994,360,33.39385986,2075,8.239231
5995,0,28.51104736,2372,2.2121193
5996,10,26.65863037,2275,2.1447988
5997,20,26.05743408,2251,2.3000448
5998,30,26.98364258,2289,2.138278
5999,40,30.01708984,2317,3.7171311
6000,50,33.37097168,2314,9.022971
6001,60,33.60137939,2455,9.132562
6002,70,32.98339844,2474,9.300391
6003,80,31.3369751,2455,8.540792
6004,90,28.52783203,2373,9.56345
6005,100,26.65710449,2280,9.587543
6006,110,26.07269287,2266,9.653899
6007,120,27.02026367,2297,9.5881195
6008,130,30.06286621,2317,8.750745
6009,140,33.31604004,2313,8.072721
6010,150,33.51593018,2454,6.021998
6011,160,33.04901123,2478,4.184744
6012,170,31.42852783,2453,4.397783
6013,180,28.65142822,2373,1.930306
6014,190,26.75170898,2278,1.8571236
6015,200,26.15661621,2265,2.010351
6016,210,27.0980835,2297,1.8540349
6017,220,30.12084961,2319,3.4296973
6018,230,33.3770752,2314,9.142752
6019,240,33.55255127,2455,9.228622
6020,250,33.12072754,2481,9.402837
6021,260,31.4163208,2450,8.63959
6022,270,28.63464355,2372,9.80445
6023,280,26.75170898,2273,9.855368
6024,290,26.1428833,2250,9.957099
6025,300,27.0614624,2289,9.875701
6026,310,30.07507324,2319,9.014847
6027,320,33.43048096,2315,8.39354
6028,330,33.63800049,2456,6.4098287
6029,340,33.0581665,2478,3.9930627
6030,350,31.32019043,2451,4.2618656
6031,360,28.51104736,2372,2.2121193
6032,0,32.37762451,2096,5.512618
6033,10,30.35888672,2093,9.060717
6034,20,29.81414795,2085,14.791102
6035,30,30.54656982,2102,17.005013
6036,40,33.36334229,2113,14.126463
6037,50,36.55700684,2100,13.4298935
6038,60,36.87133789,2173,10.078976
6039,70,37.34283447,2141,9.325562
6040,80,35.98632813,2126,8.595164
6041,90,32.30438232,2101,9.339108
6042,100,30.30548096,2096,9.33954
6043,110,29.76837158,2089,9.346863
6044,120,30.51452637,2105,9.413832
6045,130,33.36181641,2112,8.439871
6046,140,36.48376465,2102,7.6561527
6047,150,36.73553467,2177,4.6443005
6048,160,37.33825684,2146,2.3454924
6049,170,36.05651855,2126,3.42321
6050,180,32.42797852,2101,5.405324
6051,190,30.40008545,2094,8.229817
6052,200,29.85229492,2088,12.838871
6053,210,30.59234619,2105,15.984676
6054,220,33.4197998,2114,13.184713
6055,230,36.54632568,2103,13.124603
6056,240,36.77215576,2179,10.308139
6057,250,37.4206543,2148,9.716337
6058,260,36.12365723,2122,8.842944
6059,270,32.5012207,2096,9.672895
6060,280,30.45196533,2091,9.720452
6061,290,29.89807129,2084,9.731304
6062,300,30.62438965,2102,9.791527
6063,310,33.42132568,2115,8.829202
6064,320,36.61804199,2101,8.011291
6065,330,36.90795898,2175,5.0590715
6066,340,37.42828369,2143,1.5567213
6067,350,36.05499268,2122,3.0017958
6068,360,32.37762451,2096,5.512618
6069,0,33.48999023,2044,20.438581
6070,10,31.26525879,2022,23.123993
6071,20,30.6640625,1995,24.525604
6072,30,31.55517578,2035,23.841423
6073,40,34.60693359,2065,20.893513
6074,50,37.97912598,2062,20.016548
6075,60,38.05847168,2180,16.591343
6076,70,37.96081543,2167,13.858216
6077,80,37.13684082,2157,8.35235
6078,90,33.45031738,2049,9.077382
6079,100,31.26373291,2027,9.099547
6080,110,30.67626953,2010,9.1203985
6081,120,31.56433105,2043,9.133934
6082,130,34.63134766,2065,8.370097
6083,140,37.92419434,2061,7.851189
6084,150,37.93792725,2182,7.0221963
6085,160,37.93640137,2167,13.679778
6086,170,37.14752197,2163,17.622923
6087,180,33.57391357,2049,20.19561
6088,190,31.3583374,2025,22.87769
6089,200,30.76019287,2009,24.206568
6090,210,31.64215088,2043,23.606953
6091,220,34.68933105,2067,20.709301
6092,230,37.98675537,2062,19.907103
6093,240,37.94250488,2182,16.475721
6094,250,37.97454834,2171,14.114864
6095,260,37.1963501,2159,8.606514
6096,270,33.61358643,2044,9.433026
6097,280,31.3583374,2020,9.507635
6098,290,30.74798584,1994,9.510814
6099,300,31.63299561,2035,9.522323
6100,310,34.66491699,2067,8.719334
6101,320,38.04016113,2063,8.292469
6102,330,38.06304932,2180,7.412459
6103,340,38.00201416,2171,13.45152
6104,350,37.18414307,2153,17.55329
6105,360,33.48999023,2044,20.438581
6106,0,47.93548584,4477,4.346913
6107,10,47.93395996,4482,4.4090757
6108,20,46.03118896,4498,4.6475544
6109,30,45.96099854,4384,5.05323
6110,40,46.29516602,4320,5.458809
6111,50,46.75140381,4349,5.3407207
6112,60,47.63336182,4403,4.9169016
6113,70,47.85003662,4515,3.676016
6114,80,47.67608643,4496,3.2707684
6115,90,47.90496826,4456,3.4636438
6116,100,47.87597656,4467,3.472986
6117,110,46.06170654,4503,3.031918
6118,120,45.91369629,4402,3.0396607
